DepCode;DepLib;ComInsee;ComLib;InsNumeroInstall;InsNom;EquipementId;EquNbEquIdentique;ActCode;Sport / Activité;Niveau pratiqué;NatureLibelle;gps;InsNoVoie;InsLibelleVoie;InsCodePostal;Utilisation;Utilisateurs;typeerp;EquipementTypeCode;EquipementTypeLib;InsArrondissement;Famille type d'équipement
94;Val-de-Marne;94078;Villeneuve-Saint-Georges;940780006;Gymnase Leo Lagrange;154606;1;7901;Tennis;Loisir - Entretien - Remise en forme;Intérieur;48.7303, 2.46043;;Avenue Leo Lagrange;94190;Récréation sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations;Établissement sportif couvert;1901;Salle multisports;;Salle multisports
94;Val-de-Marne;94078;Villeneuve-Saint-Georges;940780021;Centre Sportif et Culturel Gerard Roussel;154636;1;7901;Tennis;Compétition départementale;Intérieur;48.742952, 2.448846;1;Rue Leon Mauris;94190;Récréation sportive,Performance sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations;Établissement sportif couvert;1901;Salle multisports;;Salle multisports
94;Val-de-Marne;94078;Villeneuve-Saint-Georges;940780021;Centre Sportif et Culturel Gerard Roussel;154638;3;7901;Tennis;Entrainement;Découvrable;48.743316, 2.451641;1;Rue Leon Mauris;94190;Récréation sportive,Performance sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations;Structure gonflable;501;Court de tennis;;Court de tennis
94;Val-de-Marne;94078;Villeneuve-Saint-Georges;940780021;Centre Sportif et Culturel Gerard Roussel;282892;2;7901;Tennis;Loisir - Entretien - Remise en forme;Découvert;48.743879, 2.450735;1;Rue Leon Mauris;94190;Récréation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;1105;Mur de tennis;;Mur et fronton
94;Val-de-Marne;94079;Villiers-sur-Marne;940790011;Complexe Sportif Octave Lapize;154678;2;7901;Tennis;Loisir - Entretien - Remise en forme;Intérieur;48.831733, 2.554008;;Chemin des Rompus;94350;Récréation sportive,Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement sportif couvert;501;Court de tennis;;Court de tennis
94;Val-de-Marne;94081;Vitry-sur-Seine;940810010;Gymnase Balzac;154702;1;7901;Tennis;Entrainement;Intérieur;48.776794, 2.400284;97-99;Rue Balzac;94400;Récréation sportive,Performance sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations;Établissement sportif couvert;1901;Salle multisports;;Salle multisports
94;Val-de-Marne;94081;Vitry-sur-Seine;940810028;Scpo Tennis;154760;1;7901;Tennis;Loisir - Entretien - Remise en forme;Découvert;48.794606, 2.407333;97;Avenue Salvador Allende;94400;Récréation sportive;Clubs sportifs / Comités / Ligues / Fédérations;;1105;Mur de tennis;;Mur et fronton
95;Val-d'Oise;95019;Arnouville;950190001;La Nef;157764;4;7901;Tennis;Compétition nationale;Découvert;48.978, 2.42758;;Rue des Quinconces;95400;Récréation sportive,Performance sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Individuel(s) / Famille(s);Établissement sportif couvert;501;Court de tennis;;Court de tennis
95;Val-d'Oise;95039;Auvers-sur-Oise;950390006;Parc des Sports Stephane Diagana;157375;3;7901;Tennis;Non défini;Découvert;49.06777, 2.16108;;Rue Roger Tagliana;95430;Récréation sportive,Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations,Individuel(s) / Famille(s);Établissement de plein air;501;Court de tennis;;Court de tennis
75;Paris;75056;Paris;750560015;Carreau du Temple;140035;1;7901;Tennis;Entrainement;Intérieur;48.86397, 2.36208;4;Rue Eugene Spuller;75003;Récréation sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers;Établissement sportif couvert;1901;Salle multisports;75103;Salle multisports
75;Paris;75056;Paris;750560027;Tep Neuve Saint-Pierre;140063;1;7901;Tennis;Loisir - Entretien - Remise en forme;Découvert;48.85352, 2.36294;5-7;Rue Neuve Saint-Pierre;75004;Récréation sportive,Formation sportive;Scolaires / Universités,Autre(s) association(s) et groupes divers;Établissement de plein air;1701;Plateau EPS/Multisports/city-stades;75104;Plateau EPS
75;Paris;75056;Paris;750560029;Paris Stadium Charlemagne;140072;1;7901;Tennis;Entrainement;Découvert;48.85346, 2.36037;9;Rue Charlemagne;75004;Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers;Établissement de plein air;1701;Plateau EPS/Multisports/city-stades;75104;Plateau EPS
75;Paris;75056;Paris;750560091;Ogec Notre Dame de Lion;140225;1;7901;Tennis;Entrainement;Intérieur;48.84373, 2.33172;61;Rue Notre Dame des Champs;75006;Récréation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers;Établissement d'enseignement, colonie de vacances, crèche;1901;Salle multisports;75106;Salle multisports
75;Paris;75056;Paris;750560168;Centre Sportif de la Grange Aux Belles;140430;1;7901;Tennis;Scolaire;Découvert;48.87745, 2.36762;17;Rue Boy Zelenski;75010;Récréation sportive;Scolaires / Universités;Établissement sportif couvert;1701;Plateau EPS/Multisports/city-stades;75110;Plateau EPS
75;Paris;75056;Paris;750560227;Tep Thiere;140568;1;7901;Tennis;Compétition départementale;Découvert;48.85382, 2.37355;9 TER 13;Passage Thiere;75011;Récréation sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers,Individuel(s) / Famille(s);Établissement de plein air;1701;Plateau EPS/Multisports/city-stades;75111;Plateau EPS
75;Paris;75056;Paris;750560257;Centre Sportif Leo Lagrange;140646;6;7901;Tennis;Compétition départementale;Découvert;48.83123, 2.40048;68;Boulevard Poniatowski;75012;Récréation sportive,Performance sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers,Individuel(s) / Famille(s);Établissement sportif couvert;501;Court de tennis;75112;Court de tennis
75;Paris;75056;Paris;750560288;Stade Jean Pierre Garcherie;140774;2;7901;Tennis;Compétition départementale;Découvert;48.81903, 2.45943;12;Avenue des Canadiens;75012;Récréation sportive,Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;;501;Court de tennis;75112;Court de tennis
75;Paris;75056;Paris;750560288;Stade Jean Pierre Garcherie;140775;1;7901;Tennis;Loisir - Entretien - Remise en forme;Découvert;48.81921, 2.45955;12;Avenue des Canadiens;75012;Récréation sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;;1105;Mur de tennis;75112;Mur et fronton
75;Paris;75056;Paris;750560289;Stade Jean Mermoz;140776;1;7901;Tennis;Compétition nationale;Découvert;48.83777, 2.43883;;Route de la Pyramide - Bois de Vincennes;75012;Récréation sportive,Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Structure gonflable;501;Court de tennis;75112;Court de tennis
75;Paris;75056;Paris;750560330;Stade Charlety;140912;2;7901;Tennis;Compétition régionale;Découvrable;48.81725, 2.34625;99;Boulevard Kellermann;75013;Récréation sportive,Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers;Établissement de plein air;501;Court de tennis;75113;Court de tennis
75;Paris;75056;Paris;750560337;Centre Sportif Château des Rentiers;140952;1;7901;Tennis;Entrainement;Découvert;48.83074, 2.3634;184;Rue du Château des Rentiers;75013;Récréation sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers,Individuel(s) / Famille(s);Établissement de plein air;501;Court de tennis;75113;Court de tennis
75;Paris;75056;Paris;750560412;Cite Internationale Universitaire de Paris;141159;2;7901;Tennis;Loisir - Entretien - Remise en forme;Découvert;48.81882, 2.33455;17;Boulevard Jourdan;75014;Récréation sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers,Individuel(s) / Famille(s);Établissement de plein air;501;Court de tennis;75114;Court de tennis
75;Paris;75056;Paris;750560469;Tennis Club Cheminot de Vaugirard;141701;1;7901;Tennis;Entrainement;Découvert;48.8333, 2.2898;399;Rue de Vaugirard;75015;Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;1105;Mur de tennis;75115;Mur et fronton
75;Paris;75056;Paris;750560469;Tennis Club Cheminot de Vaugirard;141702;1;7901;Tennis;Compétition départementale;Intérieur;48.8329, 2.29117;399;Rue de Vaugirard;75015;Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement sportif couvert;501;Court de tennis;75115;Court de tennis
75;Paris;75056;Paris;750560469;Tennis Club Cheminot de Vaugirard;141704;2;7901;Tennis;Compétition départementale;Découvert;48.8325, 2.2909;399;Rue de Vaugirard;75015;Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;501;Court de tennis;75115;Court de tennis
75;Paris;75056;Paris;750560480;Centre Sportif Sablonnière;141727;1;7901;Tennis;Entrainement;Découvert;48.8446, 2.31131;62;Rue Cambronne;75015;Récréation sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;1701;Plateau EPS/Multisports/city-stades;75115;Plateau EPS
75;Paris;75056;Paris;750560509;Centre Sportif Suzanne Lenglen;141826;2;7901;Tennis;Compétition départementale;Découvert;48.830029, 2.269219;2;Rue Louis Armand;75015;Récréation sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers;Établissement de plein air;501;Court de tennis;75115;Court de tennis
75;Paris;75056;Paris;750560563;Roland Garros;141986;18;7901;Tennis;Compétition internationale;Découvert;48.846587, 2.25043;24;Avenue Gordon Bennet;75016;Récréation sportive,Performance sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers,Individuel(s) / Famille(s);Établissement de plein air;501;Court de tennis;75116;Court de tennis
75;Paris;75056;Paris;750560563;Roland Garros;141987;1;7901;Tennis;Compétition internationale;Découvert;48.846282, 2.249374;24;Avenue Gordon Bennet;75016;Récréation sportive,Performance sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers,Individuel(s) / Famille(s);Établissement de plein air;501;Court de tennis;75116;Court de tennis
75;Paris;75056;Paris;750560566;Tennis Jean Diximier-Apsap- Vp;141994;2;7901;Tennis;Compétition régionale;Découvert;48.835769, 2.262405;19;Rue du General Malleterre;75016;Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;501;Court de tennis;75116;Court de tennis
75;Paris;75056;Paris;750560570;Polo de Paris;142024;13;7901;Tennis;Compétition régionale;Découvert;48.867342, 2.233621;;Route des Moulins;75016;Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;501;Court de tennis;75116;Court de tennis
75;Paris;75056;Paris;750560576;Complexe Omnisports Geo Andre - Stade Francais;142074;3;7901;Tennis;Compétition nationale;Intérieur;48.83942, 2.2528;2;Rue du Commandant Guilbaud;75016;Récréation sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;"Salle polyvalente à dominante sportive;Établissement sportif couvert";501;Court de tennis;75116;Court de tennis
75;Paris;75056;Paris;750560579;Paris Jean Bouin Casg;142091;1;7901;Tennis;Compétition nationale;Découvert;48.8444, 2.2542;26;Avenue du General Sarrail;75016;Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;501;Court de tennis;75116;Court de tennis
75;Paris;75056;Paris;750560579;Paris Jean Bouin Casg;142094;10;7901;Tennis;Compétition nationale;Découvrable;48.8447, 2.25463;26;Avenue du General Sarrail;75016;Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;501;Court de tennis;75116;Court de tennis
75;Paris;75056;Paris;750560624;Stade de la Porte d'Asnieres;142235;1;7901;Tennis;Entrainement;Découvert;48.89094, 2.30133;6;Avenue Brunetiere;75017;Récréation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;1701;Plateau EPS/Multisports/city-stades;75117;Plateau EPS
75;Paris;75056;Paris;750560657;Lycée Honore de Balzac;142322;1;7901;Tennis;Scolaire;Intérieur;48.8948, 2.31366;118;Boulevard Bessieres;75017;Récréation sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations;;1901;Salle multisports;75117;Salle multisports
75;Paris;75056;Paris;750560722;Centre Sportif Edouard Pailleron;142485;2;7901;Tennis;Loisir - Entretien - Remise en forme;Découvert;48.88019, 2.37699;24;Rue Edouard Pailleron;75019;Récréation sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations,Individuel(s) / Famille(s);;501;Court de tennis;75119;Court de tennis
75;Paris;75056;Paris;750560951;Centre Sportif Jacqueline Auriol;343675;1;7901;Tennis;Scolaire;Intérieur;48.87635, 2.3059;7;Allee Louis de Funes;75008;Récréation sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers;;1901;Salle multisports;75108;Salle multisports
75;Paris;75056;Paris;750560723;Centre Sportif Jules Ladoumegue;344164;6;7901;Tennis;Entrainement;Intérieur;48.89443, 2.39543;39;Route des Petits Ponts;75019;Récréation sportive,Performance sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers,Individuel(s) / Famille(s);;501;Court de tennis;75119;Court de tennis
75;Paris;75056;Paris;750561016;Universite Paris Diderot - Complexe Sportif Sophie Germain;362087;1;7901;Tennis;Entrainement;Intérieur;48.82708, 2.38176;9;Rue de la Croix Jarry;75013;Récréation sportive,Performance sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers;;1901;Salle multisports;75113;Salle multisports
75;Paris;75056;Paris;750560575;Alsace de Bagnolet;363819;1;7901;Tennis;Compétition régionale;Découvert;48.87355, 2.26149;5;Rue des Loriettes;93170;Récréation sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers;;501;Court de tennis;75116;Court de tennis
75;Paris;75056;Paris;750560194;Centre Sportif Candie;363848;1;7901;Tennis;Loisir - Entretien - Remise en forme;Découvert;48.85223, 2.38024;11;Rue Candie;75011;Récréation sportive;Clubs sportifs / Comités / Ligues / Fédérations;;501;Court de tennis;75111;Court de tennis
77;Seine-et-Marne;77014;Avon;770140001;Gymnase de la Butte Montceau;142792;1;7901;Tennis;Entrainement;Intérieur;48.41198, 2.73875;;Rue des Chenes;77210;Récréation sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations;Établissement sportif couvert;1901;Salle multisports;;Salle multisports
77;Seine-et-Marne;77022;Barbizon;770220001;Stade Henri Carmes;142837;2;7901;Tennis;Entrainement;Découvert;48.45013, 2.61588;;Rue du Cimetiere;77630;Récréation sportive;Clubs sportifs / Comités / Ligues / Fédérations,Individuel(s) / Famille(s);Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77024;Bassevelle;770240001;Terrains de Sport;142839;1;7901;Tennis;Loisir - Entretien - Remise en forme;Découvert;48.9248, 3.27535;;Rue de la Mairie;77750;Récréation sportive;Individuel(s) / Famille(s);Établissement de plein air;1701;Plateau EPS/Multisports/city-stades;;Plateau EPS
77;Seine-et-Marne;77027;Beaumont-du-Gâtinais;770270003;Terrain de Tennis;142844;1;7901;Tennis;Entrainement;Découvert;48.1387, 2.47928;;Rue du Mailest;77890;Récréation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77037;Bois-le-Roi;770370002;Stade de Languenargen;142863;2;7901;Tennis;Compétition départementale;Intérieur;48.469695, 2.699102;;Rue Moreau de Tours;77590;Récréation sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement sportif couvert;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77053;Brie-Comte-Robert;770530005;Stade Lucien Destal;142954;1;7901;Tennis;Compétition départementale;Intérieur;48.68488, 2.61276;;Rue du 19 Mars 62;77170;Récréation sportive,Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement sportif couvert;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77055;Brou-sur-Chantereine;770550001;Complexe Sportif Marcel Paul;142977;1;7901;Tennis;Entrainement;Découvert;48.88665, 2.63039;;Rue des Pommiers;77177;Récréation sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations,Individuel(s) / Famille(s);Établissement de plein air;1105;Mur de tennis;;Mur et fronton
77;Seine-et-Marne;77058;Bussy-Saint-Georges;770580014;Plateau d'Eps 1;160540;1;7901;Tennis;Scolaire;Découvert;48.84179, 2.7088;;Boulevard Antoine Giroust;77600;Récréation sportive;Scolaires / Universités;Établissement de plein air;1701;Plateau EPS/Multisports/city-stades;;Plateau EPS
77;Seine-et-Marne;77061;Cannes-Écluse;770610001;Complexe Sportif;143010;1;7901;Tennis;Entrainement;Intérieur;48.36075, 2.9818;;Rue des Ecoles;77130;Récréation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers;Établissement sportif couvert;1901;Salle multisports;;Salle multisports
77;Seine-et-Marne;77070;Chailly-en-Brie;770700001;Foyer Polyvalent Terrains de Sport;143050;1;7901;Tennis;Loisir - Entretien - Remise en forme;Découvert;48.7925, 3.1173;;D 934;77120;Récréation sportive;Individuel(s) / Famille(s);Établissement de plein air;1105;Mur de tennis;;Mur et fronton
77;Seine-et-Marne;77083;Champs-sur-Marne;770830009;Stade de la Fontaine Aux Coulons;143137;4;7901;Tennis;Entrainement;Découvert;48.8471, 2.60572;;Cours du Luzard;77420;Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;501;Court de tennis;;Court de tennis
